protocol,feature_set,model,seed,fold,n_train_files,n_test_files,n_train_windows,n_test_windows,n_features,fit_seconds,predict_ms_per_1k,accuracy,macro_f1,weighted_f1,n_classes,file_accuracy,file_macro_f1,n_test_files_eval,precision_B,recall_B,f1_B,precision_IR,recall_IR,f1_IR,precision_OR,recall_OR,f1_OR,precision_N,recall_N,f1_N
P5,F1,rf,2,fold1,43,13,646,211,91,0.9215798377990723,79.44649429682872,0.9146919431279621,0.9144982037758924,0.9096502715256186,4,0.9230769230769231,0.9307692307692308,13,0.9666666666666667,0.6444444444444445,0.7733333333333333,0.9772727272727273,0.9555555555555556,0.9662921348314607,0.8490566037735849,1.0,0.9183673469387755,1.0,1.0,1.0
P5,F1,rf,2,fold2,45,11,693,164,91,1.078190565109253,97.8853644394293,0.8719512195121951,0.8477886147607562,0.865245486574621,4,0.8181818181818182,0.7724358974358974,11,0.6956521739130435,0.5333333333333333,0.6037735849056604,1.0,0.7894736842105263,0.8823529411764706,0.8526315789473684,0.9642857142857143,0.9050279329608939,1.0,1.0,1.0
P5,F1,rf,2,fold3,46,10,715,142,91,1.0337128639221191,115.75893617012132,0.8943661971830986,0.9162162162162162,0.8977921583555386,4,0.9,0.9222222222222222,10,0.6666666666666666,1.0,0.8,1.0,1.0,1.0,1.0,0.7619047619047619,0.8648648648648649,1.0,1.0,1.0
P5,F1,rf,2,fold4,47,9,728,129,91,1.0680992603302002,126.23432070709939,1.0,1.0,1.0,3,1.0,1.0,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
P5,F1,hgb,0,fold0,43,13,646,211,91,1.3404178619384766,87.82052315806891,0.7393364928909952,0.777102749470139,0.7453736670229116,4,0.7692307692307693,0.8246753246753247,13,0.4074074074074074,0.4888888888888889,0.4444444444444444,0.9772727272727273,0.9555555555555556,0.9662921348314607,0.7317073170731707,0.6666666666666666,0.6976744186046512,1.0,1.0,1.0
P5,F1,hgb,0,fold1,43,13,646,211,91,1.6725714206695557,104.71095406048671,0.8909952606635071,0.8750385690431247,0.8800684475249405,4,0.8461538461538461,0.820054945054945,13,0.9230769230769231,0.5333333333333333,0.676056338028169,0.8269230769230769,0.9555555555555556,0.8865979381443299,0.8823529411764706,1.0,0.9375,1.0,1.0,1.0
P5,F1,hgb,0,fold2,45,11,693,164,91,1.6402995586395264,96.72670829586866,0.8597560975609756,0.8636667915573872,0.8682871999195826,4,0.8181818181818182,0.8106060606060606,11,0.5777777777777777,0.8666666666666667,0.6933333333333334,1.0,0.7894736842105263,0.8823529411764706,0.9452054794520548,0.8214285714285714,0.8789808917197452,1.0,1.0,1.0
P5,F1,hgb,0,fold3,46,10,715,142,91,1.4745993614196777,142.30063263799104,0.8943661971830986,0.9136008918617614,0.897192519666494,4,1.0,1.0,10,0.6923076923076923,0.9,0.782608695652174,1.0,1.0,1.0,0.9444444444444444,0.8095238095238095,0.8717948717948718,1.0,1.0,1.0
P5,F1,hgb,0,fold4,47,9,728,129,91,1.755100965499878,138.8390858968099,1.0,1.0,1.0,3,1.0,1.0,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
P5,F1,hgb,1,fold0,43,13,646,211,91,1.4051358699798584,95.07703555138755,0.7393364928909952,0.777102749470139,0.7453736670229116,4,0.7692307692307693,0.8246753246753247,13,0.4074074074074074,0.4888888888888889,0.4444444444444444,0.9772727272727273,0.9555555555555556,0.9662921348314607,0.7317073170731707,0.6666666666666666,0.6976744186046512,1.0,1.0,1.0
P5,F1,hgb,1,fold1,43,13,646,211,91,1.4235570430755615,83.7357688289118,0.8909952606635071,0.8750385690431247,0.8800684475249405,4,0.8461538461538461,0.820054945054945,13,0.9230769230769231,0.5333333333333333,0.676056338028169,0.8269230769230769,0.9555555555555556,0.8865979381443299,0.8823529411764706,1.0,0.9375,1.0,1.0,1.0
P5,F1,hgb,1,fold2,45,11,693,164,91,1.5069401264190674,96.36326533992117,0.8597560975609756,0.8636667915573872,0.8682871999195826,4,0.8181818181818182,0.8106060606060606,11,0.5777777777777777,0.8666666666666667,0.6933333333333334,1.0,0.7894736842105263,0.8823529411764706,0.9452054794520548,0.8214285714285714,0.8789808917197452,1.0,1.0,1.0
P5,F1,hgb,1,fold3,46,10,715,142,91,1.524747371673584,102.41085374859017,0.8943661971830986,0.9136008918617614,0.897192519666494,4,1.0,1.0,10,0.6923076923076923,0.9,0.782608695652174,1.0,1.0,1.0,0.9444444444444444,0.8095238095238095,0.8717948717948718,1.0,1.0,1.0
P5,F1,hgb,1,fold4,47,9,728,129,91,1.6710283756256104,109.93683985037397,1.0,1.0,1.0,3,1.0,1.0,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
P5,F1,hgb,2,fold0,43,13,646,211,91,1.3410582542419434,81.94480462096878,0.7393364928909952,0.777102749470139,0.7453736670229116,4,0.7692307692307693,0.8246753246753247,13,0.4074074074074074,0.4888888888888889,0.4444444444444444,0.9772727272727273,0.9555555555555556,0.9662921348314607,0.7317073170731707,0.6666666666666666,0.6976744186046512,1.0,1.0,1.0
P5,F1,hgb,2,fold1,43,13,646,211,91,1.4402363300323486,84.06684296955994,0.8909952606635071,0.8750385690431247,0.8800684475249405,4,0.8461538461538461,0.820054945054945,13,0.9230769230769231,0.5333333333333333,0.676056338028169,0.8269230769230769,0.9555555555555556,0.8865979381443299,0.8823529411764706,1.0,0.9375,1.0,1.0,1.0
P5,F1,hgb,2,fold2,45,11,693,164,91,1.6293847560882568,103.50710008202529,0.8597560975609756,0.8636667915573872,0.8682871999195826,4,0.8181818181818182,0.8106060606060606,11,0.5777777777777777,0.8666666666666667,0.6933333333333334,1.0,0.7894736842105263,0.8823529411764706,0.9452054794520548,0.8214285714285714,0.8789808917197452,1.0,1.0,1.0
P5,F1,hgb,2,fold3,46,10,715,142,91,1.5179896354675293,102.89776493126237,0.8943661971830986,0.9136008918617614,0.897192519666494,4,1.0,1.0,10,0.6923076923076923,0.9,0.782608695652174,1.0,1.0,1.0,0.9444444444444444,0.8095238095238095,0.8717948717948718,1.0,1.0,1.0
P5,F1,hgb,2,fold4,47,9,728,129,91,1.5980117321014404,110.76483615609102,1.0,1.0,1.0,3,1.0,1.0,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
P5,F2,lr,0,fold0,43,13,646,211,49,0.04251551628112793,1.3468954800429502,0.44075829383886256,0.34873647240677336,0.419323569341932,4,0.46153846153846156,0.3625541125541125,13,0.2647058823529412,0.2,0.22784810126582278,0.3815789473684211,0.6444444444444445,0.4793388429752066,0.6091954022988506,0.5888888888888889,0.5988700564971752,0.14285714285714285,0.06451612903225806,0.08888888888888889
P5,F2,lr,0,fold1,43,13,646,211,49,0.05361056327819824,1.2745789442017181,0.6350710900473934,0.49141940268507545,0.5840668302320652,4,0.6923076923076923,0.5256410256410257,13,0.45614035087719296,0.5777777777777777,0.5098039215686274,0.7567567567567568,0.6222222222222222,0.6829268292682927,0.6837606837606838,0.8888888888888888,0.7729468599033816,0.0,0.0,0.0
P5,F2,lr,0,fold2,45,11,693,164,49,0.15067744255065918,2.1733888765660727,0.7439024390243902,0.688070987654321,0.732446928635953,4,0.6363636363636364,0.4839743589743589,11,0.45,0.3,0.36,0.8235294117647058,0.7368421052631579,0.7777777777777778,0.8717948717948718,0.8095238095238095,0.8395061728395061,0.6326530612244898,1.0,0.775
P5,F2,lr,0,fold3,46,10,715,142,49,0.1748499870300293,1.7679912943235585,0.6971830985915493,0.5439102564102565,0.6622426868905743,4,0.7,0.5138888888888888,10,0.5142857142857142,0.6,0.5538461538461539,0.6,1.0,0.75,0.9444444444444444,0.8095238095238095,0.8717948717948718,0.0,0.0,0.0
P5,F2,lr,0,fold4,47,9,728,129,49,0.15560507774353027,2.371248348738796,0.9224806201550387,0.9202517788724686,0.9227670218047123,3,1.0,1.0,9,0.8666666666666667,0.8666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.9655172413793104,0.9154929577464789,0.9420289855072463,0.9285714285714286,,,
P5,F2,lr,1,fold0,43,13,646,211,49,0.036142826080322266,1.3163869414849303,0.44075829383886256,0.34873647240677336,0.419323569341932,4,0.46153846153846156,0.3625541125541125,13,0.2647058823529412,0.2,0.22784810126582278,0.3815789473684211,0.6444444444444445,0.4793388429752066,0.6091954022988506,0.5888888888888889,0.5988700564971752,0.14285714285714285,0.06451612903225806,0.08888888888888889
P5,F2,lr,1,fold1,43,13,646,211,49,0.054033756256103516,1.2632794854765255,0.6350710900473934,0.49141940268507545,0.5840668302320652,4,0.6923076923076923,0.5256410256410257,13,0.45614035087719296,0.5777777777777777,0.5098039215686274,0.7567567567567568,0.6222222222222222,0.6829268292682927,0.6837606837606838,0.8888888888888888,0.7729468599033816,0.0,0.0,0.0
P5,F2,lr,1,fold2,45,11,693,164,49,0.15319085121154785,1.5758886569883765,0.7439024390243902,0.688070987654321,0.732446928635953,4,0.6363636363636364,0.4839743589743589,11,0.45,0.3,0.36,0.8235294117647058,0.7368421052631579,0.7777777777777778,0.8717948717948718,0.8095238095238095,0.8395061728395061,0.6326530612244898,1.0,0.775
P5,F2,lr,1,fold3,46,10,715,142,49,0.17490887641906738,1.8720895471707197,0.6971830985915493,0.5439102564102565,0.6622426868905743,4,0.7,0.5138888888888888,10,0.5142857142857142,0.6,0.5538461538461539,0.6,1.0,0.75,0.9444444444444444,0.8095238095238095,0.8717948717948718,0.0,0.0,0.0
P5,F2,lr,1,fold4,47,9,728,129,49,0.138930082321167,1.9664912260780039,0.9224806201550387,0.9202517788724686,0.9227670218047123,3,1.0,1.0,9,0.8666666666666667,0.8666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.9655172413793104,0.9154929577464789,0.9420289855072463,0.9285714285714286,,,
P5,F2,lr,2,fold0,43,13,646,211,49,0.03500199317932129,1.2531099726238522,0.44075829383886256,0.34873647240677336,0.419323569341932,4,0.46153846153846156,0.3625541125541125,13,0.2647058823529412,0.2,0.22784810126582278,0.3815789473684211,0.6444444444444445,0.4793388429752066,0.6091954022988506,0.5888888888888889,0.5988700564971752,0.14285714285714285,0.06451612903225806,0.08888888888888889
P5,F2,lr,2,fold1,43,13,646,211,49,0.05401301383972168,1.6542407573681872,0.6350710900473934,0.49141940268507545,0.5840668302320652,4,0.6923076923076923,0.5256410256410257,13,0.45614035087719296,0.5777777777777777,0.5098039215686274,0.7567567567567568,0.6222222222222222,0.6829268292682927,0.6837606837606838,0.8888888888888888,0.7729468599033816,0.0,0.0,0.0
P5,F2,lr,2,fold2,45,11,693,164,49,0.152604341506958,1.6485772481778773,0.7439024390243902,0.688070987654321,0.732446928635953,4,0.6363636363636364,0.4839743589743589,11,0.45,0.3,0.36,0.8235294117647058,0.7368421052631579,0.7777777777777778,0.8717948717948718,0.8095238095238095,0.8395061728395061,0.6326530612244898,1.0,0.775
P5,F2,lr,2,fold3,46,10,715,142,49,0.2526590824127197,1.8771265594052597,0.6971830985915493,0.5439102564102565,0.6622426868905743,4,0.7,0.5138888888888888,10,0.5142857142857142,0.6,0.5538461538461539,0.6,1.0,0.75,0.9444444444444444,0.8095238095238095,0.8717948717948718,0.0,0.0,0.0
P5,F2,lr,2,fold4,47,9,728,129,49,0.14469671249389648,2.0016071408293965,0.9224806201550387,0.9202517788724686,0.9227670218047123,3,1.0,1.0,9,0.8666666666666667,0.8666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.9655172413793104,0.9154929577464789,0.9420289855072463,0.9285714285714286,,,
